image_id,class_id,class_name,x_center,y_center,width,height
266,0,pothole,0.833333,0.549763,0.072464,0.07109
266,0,pothole,0.886693,0.522512,0.079051,0.097156
266,0,pothole,0.895257,0.716825,0.14888,0.244076
266,0,pothole,0.898551,0.46327,0.028986,0.059242
266,0,pothole,0.895916,0.393365,0.042161,0.052133
266,0,pothole,0.895916,0.334123,0.089592,0.042654
266,0,pothole,0.841897,0.200237,0.063241,0.07346
264,0,pothole,0.500417,0.742188,0.999167,0.510625
264,0,pothole,0.535,0.263437,0.406667,0.125625
264,0,pothole,0.31625,0.17375,0.155833,0.0775
264,0,pothole,0.682917,0.173125,0.139167,0.105
264,0,pothole,0.487917,0.146563,0.265833,0.099375
261,0,pothole,0.59,0.681667,0.635,0.363333
259,0,pothole,0.156579,0.770378,0.305263,0.196819
259,0,pothole,0.502632,0.601392,0.163158,0.089463
259,0,pothole,0.575658,0.534791,0.106579,0.10338
259,0,pothole,0.683553,0.411531,0.132895,0.163022
259,0,pothole,0.755921,0.350895,0.072368,0.117296
258,0,pothole,0.117708,0.814815,0.104167,0.188889
258,0,pothole,0.217188,0.898148,0.094792,0.122222
258,0,pothole,0.334896,0.723148,0.117708,0.112963
258,0,pothole,0.352604,0.903704,0.105208,0.111111
258,0,pothole,0.370833,0.971296,0.097917,0.057407
258,0,pothole,0.361979,0.525,0.090625,0.075926
258,0,pothole,0.413542,0.535185,0.041667,0.07037
258,0,pothole,0.432292,0.744444,0.108333,0.125926
258,0,pothole,0.484896,0.875926,0.136458,0.12963
258,0,pothole,0.577083,0.771296,0.125,0.112963
258,0,pothole,0.511979,0.519444,0.123958,0.124074
258,0,pothole,0.45625,0.584259,0.033333,0.105556
258,0,pothole,0.788021,0.693519,0.363542,0.261111
258,0,pothole,0.625,0.94537,0.1375,0.109259
258,0,pothole,0.918229,0.898148,0.163542,0.181481
258,0,pothole,0.656771,0.464815,0.101042,0.133333
258,0,pothole,0.127604,0.559259,0.126042,0.07037
258,0,pothole,0.364063,0.459259,0.067708,0.077778
258,0,pothole,0.540625,0.416667,0.060417,0.033333
258,0,pothole,0.407292,0.385185,0.06875,0.055556
255,0,pothole,0.463802,0.487963,0.352604,0.196296
255,0,pothole,0.295312,0.52963,0.09375,0.092593
255,0,pothole,0.803646,0.702778,0.240625,0.238889
255,0,pothole,0.303906,0.358333,0.131771,0.081481
255,0,pothole,0.553646,0.331481,0.098958,0.085185
248,0,pothole,0.422222,0.675,0.622222,0.383333
248,0,pothole,0.52963,0.425,0.318519,0.127778
248,0,pothole,0.633333,0.308333,0.392593,0.127778
243,0,pothole,0.199306,0.675309,0.390278,0.614815
243,0,pothole,0.717361,0.583951,0.251389,0.259259
243,0,pothole,0.686111,0.933333,0.158333,0.133333
243,0,pothole,0.654861,0.382716,0.340278,0.158025
243,0,pothole,0.461806,0.345679,0.115278,0.17284
243,0,pothole,0.335417,0.308642,0.0875,0.064198
243,0,pothole,0.4625,0.208642,0.261111,0.111111
243,0,pothole,0.665278,0.274074,0.183333,0.167901
243,0,pothole,0.659722,0.375309,0.341667,0.049383
243,0,pothole,0.745833,0.181481,0.147222,0.096296
243,0,pothole,0.590972,0.114815,0.231944,0.091358
239,0,pothole,0.436806,0.380488,0.140278,0.092683
239,0,pothole,0.6375,0.543902,0.094444,0.097561
239,0,pothole,0.781944,0.562195,0.088889,0.095122
239,0,pothole,0.372222,0.571951,0.122222,0.12439
239,0,pothole,0.589583,0.37561,0.076389,0.043902
239,0,pothole,0.904167,0.70122,0.144444,0.14878
239,0,pothole,0.429167,0.310976,0.119444,0.056098
239,0,pothole,0.711111,0.441463,0.080556,0.068293
239,0,pothole,0.679167,0.386585,0.083333,0.05122
239,0,pothole,0.673611,0.689024,0.188889,0.12439
237,0,pothole,0.419884,0.344928,0.287645,0.231884
237,0,pothole,0.684363,0.402899,0.194981,0.301449
237,0,pothole,0.543436,0.746377,0.156371,0.263768
237,0,pothole,0.226834,0.621739,0.1139,0.130435
237,0,pothole,0.084942,0.631884,0.081081,0.173913
233,0,pothole,0.362832,0.389764,0.315634,0.233596
233,0,pothole,0.152655,0.767717,0.29646,0.375328
233,0,pothole,0.838496,0.721785,0.323009,0.435696
233,0,pothole,0.146018,0.267717,0.268437,0.251969
233,0,pothole,0.730088,0.356955,0.289086,0.230971
233,0,pothole,0.939528,0.212598,0.120944,0.220472
231,0,pothole,0.541424,0.472847,0.900817,0.304888
222,0,pothole,0.395714,0.692771,0.651429,0.614458
219,0,pothole,0.431174,0.416418,0.469636,0.516418
218,0,pothole,0.164444,0.548742,0.146667,0.084906
218,0,pothole,0.277778,0.625786,0.137778,0.09434
218,0,pothole,0.53,0.778302,0.348889,0.185535
218,0,pothole,0.396667,0.54717,0.175556,0.09434
218,0,pothole,0.62,0.58805,0.231111,0.176101
218,0,pothole,0.065556,0.444969,0.126667,0.103774
218,0,pothole,0.115556,0.322327,0.133333,0.078616
217,0,pothole,0.493534,0.587284,0.975575,0.6875
216,0,pothole,0.518657,0.699438,0.753731,0.488764
216,0,pothole,0.93097,0.800562,0.13806,0.297753
215,0,pothole,0.371542,0.458531,0.740448,0.405213
215,0,pothole,0.800395,0.671801,0.188406,0.21564
215,0,pothole,0.43083,0.729858,0.073781,0.109005
215,0,pothole,0.438076,0.799763,0.069829,0.07346
215,0,pothole,0.554018,0.67654,0.046113,0.07346
215,0,pothole,0.897892,0.542654,0.204216,0.123223
215,0,pothole,0.818841,0.856635,0.362319,0.267773
212,0,pothole,0.188194,0.654321,0.370833,0.51358
212,0,pothole,0.727083,0.562963,0.270833,0.217284
212,0,pothole,0.640972,0.388889,0.329167,0.08642
212,0,pothole,0.469444,0.348148,0.158333,0.192593
212,0,pothole,0.336111,0.311111,0.086111,0.118519
212,0,pothole,0.436806,0.196296,0.2125,0.116049
212,0,pothole,0.669444,0.251852,0.186111,0.118519
212,0,pothole,0.740972,0.175309,0.140278,0.064198
212,0,pothole,0.584028,0.1,0.206944,0.061728
212,0,pothole,0.671528,0.917284,0.143056,0.165432
212,0,pothole,0.878472,0.167901,0.109722,0.093827
212,0,pothole,0.933333,0.304938,0.097222,0.081481
211,0,pothole,0.459062,0.793155,0.313125,0.332738
210,0,pothole,0.5475,0.61,0.131667,0.157778
210,0,pothole,0.320833,0.642222,0.168333,0.155556
210,0,pothole,0.12,0.57,0.2,0.131111
210,0,pothole,0.300833,0.471111,0.318333,0.186667
210,0,pothole,0.3175,0.404444,0.075,0.066667
210,0,pothole,0.23,0.353333,0.173333,0.146667
210,0,pothole,0.391667,0.373333,0.1,0.053333
210,0,pothole,0.744167,0.707778,0.145,0.108889
210,0,pothole,0.8625,0.691111,0.188333,0.2
210,0,pothole,0.659167,0.548889,0.045,0.044444
210,0,pothole,0.579167,0.486667,0.138333,0.066667
210,0,pothole,0.485833,0.395556,0.058333,0.053333
210,0,pothole,0.509167,0.444444,0.085,0.048889
208,0,pothole,0.353125,0.673958,0.10625,0.060417
208,0,pothole,0.478125,0.929167,0.459375,0.141667
208,0,pothole,0.428125,0.8125,0.178125,0.125
208,0,pothole,0.457031,0.721875,0.114062,0.10625
208,0,pothole,0.503125,0.664583,0.1625,0.091667
208,0,pothole,0.688281,0.695833,0.157812,0.129167
208,0,pothole,0.917188,0.803125,0.165625,0.177083
208,0,pothole,0.46875,0.607292,0.1375,0.039583
208,0,pothole,0.420312,0.577083,0.14375,0.029167
208,0,pothole,0.39375,0.53125,0.06875,0.041667
208,0,pothole,0.374219,0.557292,0.060937,0.027083
208,0,pothole,0.444531,0.471875,0.039062,0.060417
207,0,pothole,0.36,0.615,0.55,0.56
205,0,pothole,0.496094,0.68457,0.483073,0.243164
205,0,pothole,0.368815,0.441406,0.20638,0.080078
205,0,pothole,0.831055,0.504395,0.184245,0.141602
205,0,pothole,0.479818,0.168213,0.10026,0.026855
205,0,pothole,0.536133,0.156006,0.057943,0.038574
205,0,pothole,0.519206,0.196533,0.089193,0.032715
205,0,pothole,0.445312,0.218994,0.066406,0.030762
205,0,pothole,0.511719,0.255859,0.121094,0.050781
205,0,pothole,0.616536,0.362549,0.066406,0.055176
203,0,pothole,0.493846,0.806005,0.772308,0.387991
203,0,pothole,0.501538,0.571594,0.301538,0.127021
201,0,pothole,0.49375,0.584135,0.955357,0.817308
200,0,pothole,0.5104,0.443182,0.1248,0.107955
200,0,pothole,0.6224,0.539773,0.2176,0.147727
200,0,pothole,0.1832,0.555398,0.2224,0.099432
200,0,pothole,0.2528,0.474432,0.1952,0.073864
200,0,pothole,0.2288,0.420455,0.2176,0.051136
197,0,pothole,0.398462,0.734589,0.286154,0.203425
197,0,pothole,0.656667,0.646233,0.211795,0.214384
197,0,pothole,0.745128,0.517808,0.270769,0.171233
195,0,pothole,0.490812,0.42551,0.14242,0.046939
195,0,pothole,0.506891,0.492347,0.154671,0.084694
195,0,pothole,0.534456,0.581633,0.139357,0.079592
190,0,pothole,0.567917,0.736875,0.369167,0.32625
188,0,pothole,0.464246,0.514957,0.119553,0.149573
188,0,pothole,0.751955,0.735043,0.234637,0.282051
183,0,pothole,0.438965,0.732422,0.219727,0.170573
183,0,pothole,0.089844,0.672526,0.177734,0.154948
183,0,pothole,0.145996,0.58138,0.116211,0.063802
183,0,pothole,0.180664,0.536458,0.105469,0.052083
183,0,pothole,0.254883,0.474609,0.101562,0.042969
183,0,pothole,0.316895,0.444661,0.118164,0.045573
183,0,pothole,0.284668,0.406901,0.166992,0.032552
183,0,pothole,0.40918,0.36263,0.162109,0.061198
183,0,pothole,0.629395,0.480469,0.172852,0.049479
183,0,pothole,0.418457,0.513021,0.133789,0.065104
183,0,pothole,0.421387,0.617188,0.12207,0.083333
183,0,pothole,0.565918,0.563151,0.139648,0.050781
183,0,pothole,0.59375,0.661458,0.171875,0.119792
183,0,pothole,0.729004,0.518229,0.092773,0.067708
183,0,pothole,0.658691,0.851562,0.125977,0.132812
183,0,pothole,0.554688,0.34375,0.080078,0.023438
183,0,pothole,0.520996,0.411458,0.083008,0.044271
183,0,pothole,0.606934,0.343099,0.036133,0.032552
183,0,pothole,0.507812,0.332682,0.066406,0.029948
183,0,pothole,0.495117,0.310547,0.087891,0.014323
181,0,pothole,0.463768,0.456161,0.461133,0.258294
181,0,pothole,0.440711,0.797393,0.602108,0.372038
181,0,pothole,0.127141,0.462085,0.251647,0.156398
181,0,pothole,0.545455,0.241706,0.361001,0.156398
180,0,pothole,0.572165,0.543023,0.505155,0.439535
001,0,pothole,0.481771,0.483594,0.407292,0.125
001,0,pothole,0.410938,0.389062,0.269792,0.078125
002,0,pothole,0.376563,0.383594,0.607292,0.209375
002,0,pothole,0.847396,0.344531,0.288542,0.107813
003,0,pothole,0.616146,0.352734,0.417708,0.202344
004,0,pothole,0.534375,0.410156,0.48125,0.1625
004,0,pothole,0.840625,0.225781,0.066667,0.039062
004,0,pothole,0.716146,0.223047,0.082292,0.017969
004,0,pothole,0.689063,0.208594,0.084375,0.035937
004,0,pothole,0.755208,0.196875,0.041667,0.032813
005,0,pothole,0.3625,0.60625,0.291667,0.195312
005,0,pothole,0.303125,0.443359,0.1625,0.063281
005,0,pothole,0.511979,0.427734,0.128125,0.052344
005,0,pothole,0.808854,0.442969,0.192708,0.078125
005,0,pothole,0.342708,0.364453,0.058333,0.032031
005,0,pothole,0.75,0.316016,0.185417,0.047656
005,0,pothole,0.905208,0.340625,0.120833,0.0375
005,0,pothole,0.908854,0.298438,0.115625,0.040625
005,0,pothole,0.773438,0.294531,0.096875,0.026562
006,0,pothole,0.234375,0.471875,0.304167,0.059375
006,0,pothole,0.413021,0.521875,0.215625,0.054688
006,0,pothole,0.571354,0.509375,0.128125,0.0625
006,0,pothole,0.620313,0.483984,0.248958,0.052344
006,0,pothole,0.516146,0.434766,0.163542,0.063281
006,0,pothole,0.358333,0.422266,0.154167,0.044531
006,0,pothole,0.882812,0.415625,0.163542,0.0625
007,0,pothole,0.354167,0.469141,0.54375,0.155469
007,0,pothole,0.648958,0.372266,0.333333,0.083594
008,0,pothole,0.496875,0.559766,0.258333,0.089844
008,0,pothole,0.330208,0.461719,0.14375,0.025
008,0,pothole,0.521354,0.456641,0.182292,0.049219
008,0,pothole,0.61875,0.435937,0.15,0.039062
008,0,pothole,0.488021,0.419141,0.115625,0.030469
008,0,pothole,0.291146,0.423828,0.126042,0.027344
008,0,pothole,0.102604,0.407031,0.094792,0.020313
008,0,pothole,0.211458,0.394531,0.095833,0.014063
008,0,pothole,0.086979,0.391016,0.063542,0.021094
009,0,pothole,0.489583,0.403906,0.25625,0.267188
009,0,pothole,0.715104,0.324609,0.171875,0.057031
009,0,pothole,0.594271,0.160156,0.090625,0.014063
010,0,pothole,0.513021,0.460156,0.780208,0.192188
011,0,pothole,0.560417,0.427344,0.49375,0.142187
012,0,pothole,0.539583,0.496094,0.322917,0.15
012,0,pothole,0.290104,0.51875,0.146875,0.064062
013,0,pothole,0.707292,0.535937,0.20625,0.078125
013,0,pothole,0.502604,0.326562,0.221875,0.06875
013,0,pothole,0.56875,0.384375,0.085417,0.023438
013,0,pothole,0.580729,0.401953,0.107292,0.022656
014,0,pothole,0.536979,0.454688,0.746875,0.435937
015,0,pothole,0.548958,0.402344,0.2625,0.078125
016,0,pothole,0.523958,0.410156,0.2125,0.098437
016,0,pothole,0.575,0.685156,0.258333,0.417187
016,0,pothole,0.056771,0.408203,0.084375,0.071094
016,0,pothole,0.338021,0.347656,0.396875,0.114062
017,0,pothole,0.572396,0.387109,0.561458,0.136719
017,0,pothole,0.11875,0.554688,0.235417,0.1
017,0,pothole,0.697396,0.225391,0.086458,0.028906
018,0,pothole,0.517188,0.509766,0.432292,0.182031
019,0,pothole,0.464583,0.475391,0.385417,0.142969
019,0,pothole,0.111458,0.411328,0.204167,0.082031
019,0,pothole,0.565104,0.324219,0.378125,0.1
019,0,pothole,0.602083,0.244922,0.095833,0.027344
019,0,pothole,0.590104,0.221094,0.067708,0.032813
328,0,pothole,0.482895,0.558,0.748246,0.86
330,0,pothole,0.644643,0.751656,0.453571,0.258278
331,0,pothole,0.516797,0.798611,0.205469,0.402778
331,0,pothole,0.733594,0.668056,0.25,0.280556
331,0,pothole,0.478125,0.452083,0.292187,0.201389
331,0,pothole,0.568359,0.498611,0.069531,0.113889
331,0,pothole,0.636328,0.483333,0.075781,0.097222
331,0,pothole,0.205469,0.63125,0.34375,0.440278
331,0,pothole,0.487891,0.303472,0.132031,0.093056
331,0,pothole,0.63125,0.353472,0.145313,0.126389
331,0,pothole,0.793359,0.403472,0.060156,0.098611
331,0,pothole,0.721094,0.240278,0.15,0.127778
331,0,pothole,0.623047,0.184028,0.080469,0.070833
332,0,pothole,0.585,0.721562,0.458333,0.554375
332,0,pothole,0.449375,0.278125,0.11875,0.09125
333,0,pothole,0.8325,0.388333,0.2775,0.286667
333,0,pothole,0.614375,0.149167,0.19625,0.191667
333,0,pothole,0.77875,0.135,0.1075,0.083333
333,0,pothole,0.785,0.051667,0.075,0.056667
344,0,pothole,0.53736,0.66018,0.481461,0.679641
345,0,pothole,0.553247,0.421277,0.815584,0.740426
345,0,pothole,0.136364,0.432979,0.231169,0.155319
351,0,pothole,0.468165,0.457606,0.449438,0.266833
351,0,pothole,0.264045,0.289277,0.153558,0.089776
353,0,pothole,0.659459,0.627451,0.681081,0.686275
354,0,pothole,0.529839,0.614613,0.743548,0.575931
377,0,pothole,0.64125,0.729167,0.4725,0.405
378,0,pothole,0.466129,0.441889,0.848387,0.549637
379,0,pothole,0.280273,0.560764,0.128906,0.194444
379,0,pothole,0.506348,0.846354,0.235352,0.307292
379,0,pothole,0.614746,0.668403,0.09082,0.159722
379,0,pothole,0.577637,0.40191,0.299805,0.473958
379,0,pothole,0.503418,0.261285,0.131836,0.085069
379,0,pothole,0.492676,0.184028,0.088867,0.038194
379,0,pothole,0.547852,0.123264,0.068359,0.076389
38,0,pothole,0.512857,0.896988,0.494286,0.150602
38,0,pothole,0.286429,0.627711,0.255714,0.086747
38,0,pothole,0.604286,0.574699,0.228571,0.062651
38,0,pothole,0.520714,0.463855,0.255714,0.055422
38,0,pothole,0.55,0.392169,0.171429,0.027711
38,0,pothole,0.25,0.374699,0.105714,0.055422
38,0,pothole,0.528571,0.365663,0.125714,0.046988
38,0,pothole,0.723571,0.374699,0.13,0.050602
38,0,pothole,0.944286,0.444578,0.111429,0.074699
38,0,pothole,0.568571,0.304819,0.068571,0.021687
38,0,pothole,0.560714,0.322289,0.078571,0.025301
38,0,pothole,0.092143,0.514458,0.144286,0.062651
381,0,pothole,0.425,0.548333,0.426,0.403333
382,0,pothole,0.457813,0.445833,0.59375,0.366667
382,0,pothole,0.3,0.828125,0.34375,0.327083
382,0,pothole,0.491406,0.15625,0.132812,0.120833
382,0,pothole,0.557031,0.054167,0.126562,0.0875
382,0,pothole,0.85,0.215625,0.3,0.314583
384,0,pothole,0.234677,0.612162,0.433871,0.608108
384,0,pothole,0.750806,0.421622,0.498387,0.578378
385,0,pothole,0.46875,0.757188,0.4775,0.347178
386,0,pothole,0.303846,0.545035,0.436923,0.270208
386,0,pothole,0.163846,0.306582,0.210769,0.116628
386,0,pothole,0.633462,0.423788,0.159231,0.080831
386,0,pothole,0.817692,0.484988,0.229231,0.078522
386,0,pothole,0.807308,0.39261,0.173077,0.083141
386,0,pothole,0.665769,0.301963,0.166923,0.093533
387,0,pothole,0.600625,0.688555,0.53875,0.622889
392,0,pothole,0.533125,0.705,0.67125,0.55
397,0,pothole,0.523571,0.562857,0.298571,0.272381
397,0,pothole,0.321429,0.30381,0.234286,0.108571
397,0,pothole,0.748571,0.259048,0.142857,0.08
googleimages_115,3,barricade,0.462852,0.686504,0.923693,0.618814
googleimages_30,3,barricade,0.477315,0.429893,0.56982,0.673948
googleimages_175,3,barricade,0.493436,0.545338,0.951718,0.905941
googleimages_103,3,barricade,0.494139,0.565203,0.949959,0.805285
googleimages_190,3,barricade,0.495968,0.547873,0.671861,0.904255
googleimages_180,3,barricade,0.535664,0.530458,0.86419,0.874576
googleimages_100,3,barricade,0.570472,0.538368,0.752976,0.923264
googleimages_131,3,barricade,0.27296,0.691478,0.455236,0.483498
googleimages_18,3,barricade,0.603764,0.420716,0.71069,0.651826
googleimages_196,3,barricade,0.504461,0.5,0.78182,0.610566
googleimages_106,3,barricade,0.488717,0.799531,0.595271,0.400938
googleimages_118,3,barricade,0.345256,0.486803,0.335026,0.349832
googleimages_118,3,barricade,0.830974,0.375409,0.310838,0.374591
googleimages_155,3,barricade,0.445062,0.567694,0.798093,0.8152
googleimages_193,3,barricade,0.261545,0.594103,0.2545,0.377897
googleimages_193,3,barricade,0.675477,0.671667,0.476818,0.59241
googleimages_14,3,barricade,0.501853,0.505,0.898973,0.71616
googleimages_186,3,barricade,0.413603,0.557746,0.635207,0.688115
googleimages_112,3,barricade,0.520814,0.486045,0.853352,0.838273
googleimages_108,3,barricade,0.471894,0.472016,0.782197,0.72277
googleimages_141,3,barricade,0.443675,0.5405,0.132423,0.1782
googleimages_128,3,barricade,0.473296,0.795396,0.304916,0.371297
googleimages_128,3,barricade,0.783063,0.797057,0.297151,0.341582
googleimages_128,3,barricade,0.129544,0.794557,0.258305,0.382848
googleimages_154,3,barricade,0.278657,0.594074,0.364406,0.793704
googleimages_174,3,barricade,0.50783,0.548258,0.913987,0.903485
googleimages_2,3,barricade,0.65815,0.551117,0.679225,0.892737
googleimages_110,3,barricade,0.513691,0.63606,0.939071,0.666674
googleimages_194,3,barricade,0.528347,0.561875,0.535281,0.808587
googleimages_33,3,barricade,0.482147,0.462404,0.762529,0.528852
googleimages_148,3,barricade,0.431749,0.560975,0.769887,0.874585
googleimages_119,3,barricade,0.197982,0.689946,0.247628,0.366607
googleimages_119,3,barricade,0.485305,0.699304,0.30112,0.374107
googleimages_119,3,barricade,0.771326,0.6965,0.260577,0.379714
googleimages_169,3,barricade,0.491112,0.631971,0.549769,0.610574
googleimages_184,3,barricade,0.507202,0.529688,0.709726,0.863029
googleimages_21,3,barricade,0.339449,0.505015,0.357416,0.290445
googleimages_157,3,barricade,0.506635,0.576688,0.986474,0.790446
